Station,SampleDate,Sample.Time,Depth,Parameter,Analysis.Method.Code,Value.Flags,Value,Unit,Data.Quality,Year
BEL00119,2018-04-16,12:00,0.3,PFOS,0,,0.0057,µg/l,Fair,2018
BEL00119,2018-05-15,12:00,0.3,PFOS,0,,0.016,µg/l,Fair,2018
BEL00119,2018-06-07,12:00,0.3,PFOS,0,,0.0094,µg/l,Fair,2018
BEL00119,2018-07-02,12:00,0.3,PFOS,0,,0.0084,µg/l,Fair,2018
BEL00119,2018-08-06,12:00,0.3,PFOS,0,,0.0062,µg/l,Fair,2018
BEL00119,2018-09-04,12:00,0.3,PFOS,0,,0.007,µg/l,Fair,2018
BEL00119,2018-10-03,12:00,0.3,PFOS,0,,0.0067,µg/l,Fair,2018
BEL00119,2018-10-25,12:00,0.3,PFOS,0,,0.0066,µg/l,Fair,2018
BEL00119,2018-11-28,12:00,0.3,PFOS,0,,0.0065,µg/l,Fair,2018
BEL00119,2019-02-28,12:00,0.3,PFOS,0,,0.0064,µg/l,Fair,2019
BEL00119,2019-05-15,12:00,0.3,PFOS,0,,0.0069,µg/l,Fair,2019
BEL00119,2019-09-11,12:00,0.3,PFOS,0,,0.006,µg/l,Fair,2019
BEL00119,2019-10-28,12:00,0.3,PFOS,0,,0.0069,µg/l,Fair,2019
BEL00119,2020-02-11,12:00,0.3,PFOS,0,,0.0024,µg/l,Fair,2020
BEL00119,2020-05-13,12:00,0.3,PFOS,0,,0.0032,µg/l,Fair,2020
BEL00119,2020-09-10,12:00,0.3,PFOS,0,,0.0045,µg/l,Fair,2020
BEL00119,2020-11-09,12:00,0.3,PFOS,0,,0.0056,µg/l,Fair,2020
BEL00119,2021-01-20,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-02-09,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-03-08,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-04-07,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-05-04,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-06-03,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00119,2021-07-01,12:00,0.3,PFOS,0,,0.013,µg/l,Fair,2021
BEL00119,2021-08-25,12:00,0.3,PFOS,0,,0.01,µg/l,Fair,2021
BEL00119,2021-09-20,12:00,0.3,PFOS,0,,0.022,µg/l,Fair,2021
BEL00119,2021-10-12,12:00,0.3,PFOS,0,,0.011,µg/l,Fair,2021
BEL00119,2021-11-08,12:00,0.3,PFOS,0,,0.007,µg/l,Fair,2021
BEL00119,2021-11-29,12:00,0.3,PFOS,0,,0.007,µg/l,Fair,2021
BEL00120,2017-03-08,00:00,0.3,PFOS,0,,0.0014,µg/l,Fair,2017
BEL00120,2017-06-28,00:00,0.3,PFOS,0,,0.0018,µg/l,Fair,2017
BEL00120,2017-08-23,00:00,0.3,PFOS,0,,0.0022,µg/l,Fair,2017
BEL00120,2017-11-22,00:00,0.3,PFOS,0,,0.00164,µg/l,Fair,2017
BEL00120,2018-01-10,12:00,0.3,PFOS,0,,0.00102,µg/l,Fair,2018
BEL00120,2018-02-07,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2018
BEL00120,2018-03-07,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2018
BEL00120,2018-04-04,12:00,0.3,PFOS,0,,0.00111,µg/l,Fair,2018
BEL00120,2018-05-02,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2018
BEL00120,2018-06-27,12:00,0.3,PFOS,0,,0.0017,µg/l,Fair,2018
BEL00120,2018-07-25,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2018
BEL00120,2018-08-22,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2018
BEL00120,2018-09-19,12:00,0.3,PFOS,0,,0.0017,µg/l,Fair,2018
BEL00120,2018-10-17,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2018
BEL00120,2018-11-21,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2018
BEL00120,2018-12-12,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2018
BEL00120,2019-03-06,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2019
BEL00120,2019-06-26,12:00,0.3,PFOS,0,,0.0016,µg/l,Fair,2019
BEL00120,2019-08-21,12:00,0.3,PFOS,0,,0.0018,µg/l,Fair,2019
BEL00120,2019-11-13,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2019
BEL00120,2020-03-03,12:00,0.3,PFOS,0,,0.00072,µg/l,Fair,2020
BEL00120,2020-06-23,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2020
BEL00120,2020-08-18,12:00,0.3,PFOS,0,,0.0049,µg/l,Fair,2020
BEL00120,2020-11-09,12:00,0.3,PFOS,0,,0.0008,µg/l,Fair,2020
BEL00120,2021-01-07,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00120,2021-02-02,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00120,2021-03-02,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00120,2021-04-29,12:00,0.3,PFOS,0,,0.02,µg/l,Fair,2021
BEL00120,2021-05-26,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00120,2021-06-22,12:00,0.3,PFOS,0,,0.004,µg/l,Fair,2021
BEL00120,2021-07-19,12:00,0.3,PFOS,0,,0.004,µg/l,Fair,2021
BEL00120,2021-08-17,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00120,2021-09-14,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00120,2021-10-12,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00120,2021-11-09,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00120,2021-12-07,12:00,0.3,PFOS,0,,0.0037,µg/l,Fair,2021
BEL00122,2018-01-18,12:00,0.3,PFOS,0,,0.00093,µg/l,Fair,2018
BEL00122,2018-02-19,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2018
BEL00122,2018-03-22,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2018
BEL00122,2018-04-17,12:00,0.3,PFOS,0,,0.00109,µg/l,Fair,2018
BEL00122,2018-05-15,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2018
BEL00122,2018-06-07,12:00,0.3,PFOS,0,,0.002,µg/l,Fair,2018
BEL00122,2018-07-12,12:00,0.3,PFOS,0,,0.0034,µg/l,Fair,2018
BEL00122,2018-08-08,12:00,0.3,PFOS,0,,0.0046,µg/l,Fair,2018
BEL00122,2018-09-11,12:00,0.3,PFOS,0,,0.0039,µg/l,Fair,2018
BEL00122,2018-10-03,12:00,0.3,PFOS,0,,0.0036,µg/l,Fair,2018
BEL00122,2018-10-29,12:00,0.3,PFOS,0,,0.0036,µg/l,Fair,2018
BEL00122,2018-12-03,12:00,0.3,PFOS,0,,0.0046,µg/l,Fair,2018
BEL00122,2021-01-20,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-02-17,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-03-08,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-04-07,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-05-04,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-06-03,12:00,0.3,PFOS,0,,0.027416,µg/l,Fair,2021
BEL00122,2021-07-01,12:00,0.3,PFOS,0,,0.004,µg/l,Fair,2021
BEL00122,2021-08-25,12:00,0.3,PFOS,0,,0.006,µg/l,Fair,2021
BEL00122,2021-09-20,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2021
BEL00122,2021-10-12,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2021
BEL00122,2021-11-08,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00122,2021-11-29,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2021
BEL00124,2019-01-09,12:00,0.3,PFOS,0,,0.0016,µg/l,Fair,2019
BEL00124,2019-01-29,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2019
BEL00124,2019-02-21,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2019
BEL00124,2019-03-14,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2019
BEL00124,2019-04-03,12:00,0.3,PFOS,0,,0.0021,µg/l,Fair,2019
BEL00124,2019-06-03,12:00,0.3,PFOS,0,,0.0041,µg/l,Fair,2019
BEL00124,2019-08-21,12:00,0.3,PFOS,0,,0.0055,µg/l,Fair,2019
BEL00124,2019-10-15,12:00,0.3,PFOS,0,,0.0076,µg/l,Fair,2019
BEL00124,2019-11-20,12:00,0.3,PFOS,0,,0.0036,µg/l,Fair,2019
BEL00125,2019-01-09,12:00,0.3,PFOS,0,,0.00072,µg/l,Fair,2019
BEL00125,2019-01-29,12:00,0.3,PFOS,0,,0.00055,µg/l,Fair,2019
BEL00125,2019-02-21,12:00,0.3,PFOS,0,,0.00046,µg/l,Fair,2019
BEL00125,2019-03-14,12:00,0.3,PFOS,0,,0.00069,µg/l,Fair,2019
BEL00125,2019-04-03,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2019
BEL00125,2019-05-02,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2019
BEL00125,2019-06-03,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2019
BEL00125,2019-07-09,12:00,0.3,PFOS,0,,0.0021,µg/l,Fair,2019
BEL00125,2019-08-21,12:00,0.3,PFOS,0,,0.0027,µg/l,Fair,2019
BEL00125,2019-09-24,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2019
BEL00125,2019-10-15,12:00,0.3,PFOS,0,,0.0022,µg/l,Fair,2019
BEL00125,2019-11-20,12:00,0.3,PFOS,0,,0.00091,µg/l,Fair,2019
BGR00002,2020-01-06,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-02-03,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-03-11,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-05-19,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-06-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-07-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-08-11,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-09-21,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-10-05,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-11-05,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00002,2020-12-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-01-06,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-02-03,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-03-11,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-05-19,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-06-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-07-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-08-11,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-09-21,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-10-05,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-11-05,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
BGR00003,2020-12-01,12:00,0.3,PFOS,0,,2e-05,µg/l,Fair,2020
CHE00016,2012-03-19,00:00,0.0,PFOS,0,,0.007,µg/l,Fair,2012
CHE00016,2012-04-02,00:00,0.0,PFOS,0,,0.005,µg/l,Fair,2012
CHE00016,2012-04-16,00:00,0.0,PFOS,0,,0.0049,µg/l,Fair,2012
CHE00016,2012-04-30,00:00,0.0,PFOS,0,,0.0049,µg/l,Fair,2012
CHE00016,2012-05-07,00:00,0.0,PFOS,0,,0.0038,µg/l,Fair,2012
CHE00016,2012-05-14,00:00,0.0,PFOS,0,,0.004,µg/l,Fair,2012
CHE00016,2012-05-21,00:00,0.0,PFOS,0,,0.0047,µg/l,Fair,2012
CHE00016,2012-05-28,00:00,0.0,PFOS,0,,0.0039,µg/l,Fair,2012
CHE00016,2012-06-11,00:00,0.0,PFOS,0,,0.0034,µg/l,Fair,2012
CHE00016,2012-06-25,00:00,0.0,PFOS,0,,0.0046,µg/l,Fair,2012
CHE00016,2012-07-09,00:00,0.0,PFOS,0,,0.012,µg/l,Fair,2012
CHE00034,2012-03-16,00:00,0.0,PFOS,0,,0.0019,µg/l,Fair,2012
CHE00034,2012-03-30,00:00,0.0,PFOS,0,,0.0022,µg/l,Fair,2012
CHE00034,2012-04-16,00:00,0.0,PFOS,0,,0.0021,µg/l,Fair,2012
CHE00034,2012-04-27,00:00,0.0,PFOS,0,,0.0018,µg/l,Fair,2012
CHE00034,2012-05-04,00:00,0.0,PFOS,0,,0.0019,µg/l,Fair,2012
CHE00034,2012-05-11,00:00,0.0,PFOS,0,,0.0019,µg/l,Fair,2012
CHE00034,2012-05-18,00:00,0.0,PFOS,0,,0.0021,µg/l,Fair,2012
CHE00034,2012-05-25,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00034,2012-06-08,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00034,2012-06-22,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00034,2012-07-06,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00043,2012-03-19,00:00,0.0,PFOS,0,,0.002,µg/l,Fair,2012
CHE00043,2012-04-02,00:00,0.0,PFOS,0,,0.0025,µg/l,Fair,2012
CHE00043,2012-04-16,00:00,0.0,PFOS,0,,0.0023,µg/l,Fair,2012
CHE00043,2012-04-30,00:00,0.0,PFOS,0,,0.0024,µg/l,Fair,2012
CHE00043,2012-05-07,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00043,2012-05-14,00:00,0.0,PFOS,0,,0.002,µg/l,Fair,2012
CHE00043,2012-05-21,00:00,0.0,PFOS,0,,0.0024,µg/l,Fair,2012
CHE00043,2012-05-28,00:00,0.0,PFOS,0,,0.001,µg/l,Fair,2012
CHE00043,2012-06-11,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00043,2012-06-25,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00043,2012-07-09,00:00,0.0,PFOS,0,,0.0051,µg/l,Fair,2012
CHE00046,2012-03-19,00:00,0.0,PFOS,0,,0.0022,µg/l,Fair,2012
CHE00046,2012-04-09,00:00,0.0,PFOS,0,,0.0027,µg/l,Fair,2012
CHE00046,2012-04-16,00:00,0.0,PFOS,0,,0.0027,µg/l,Fair,2012
CHE00046,2012-04-30,00:00,0.0,PFOS,0,,0.0022,µg/l,Fair,2012
CHE00046,2012-05-07,00:00,0.0,PFOS,0,,0.0022,µg/l,Fair,2012
CHE00046,2012-05-14,00:00,0.0,PFOS,0,,0.0021,µg/l,Fair,2012
CHE00046,2012-05-21,00:00,0.0,PFOS,0,,0.002,µg/l,Fair,2012
CHE00046,2012-05-28,00:00,0.0,PFOS,0,,0.0012,µg/l,Fair,2012
CHE00046,2012-06-11,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00046,2012-06-25,00:00,0.0,PFOS,0,,0.0073,µg/l,Fair,2012
CHE00046,2012-07-09,00:00,0.0,PFOS,0,,0.0028,µg/l,Fair,2012
CHE00072,2012-01-10,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-02-07,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-03-06,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-04-03,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-05-01,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-05-29,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-06-26,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-07-24,00:00,0.0,PFOS,0,,0.0061,µg/l,Fair,2012
CHE00072,2012-08-21,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-09-18,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-10-16,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-11-13,00:00,0.0,PFOS,0,<,0.005,µg/l,Fair,2012
CHE00072,2012-12-11,00:00,0.0,PFOS,0,,0.0075,µg/l,Fair,2012
CHE00075,2012-03-19,00:00,0.0,PFOS,0,,0.002,µg/l,Fair,2012
CHE00075,2012-04-02,00:00,0.0,PFOS,0,,0.0022,µg/l,Fair,2012
CHE00075,2012-04-16,00:00,0.0,PFOS,0,,0.0018,µg/l,Fair,2012
CHE00075,2012-04-30,00:00,0.0,PFOS,0,,0.0019,µg/l,Fair,2012
CHE00075,2012-05-07,00:00,0.0,PFOS,0,,0.0017,µg/l,Fair,2012
CHE00075,2012-05-14,00:00,0.0,PFOS,0,,0.0017,µg/l,Fair,2012
CHE00075,2012-05-21,00:00,0.0,PFOS,0,,0.0019,µg/l,Fair,2012
CHE00075,2012-05-28,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00075,2012-06-11,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00075,2012-06-25,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
CHE00075,2012-07-09,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2012
EST00004,2019-03-05,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00004,2019-04-02,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00004,2019-08-22,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00004,2019-10-02,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00005,2019-03-06,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00005,2019-04-03,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00005,2019-08-06,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00005,2019-10-03,12:00,0.3,PFOS,0,,3.1e-05,µg/l,Fair,2019
EST00005,2020-02-06,12:00,0.3,PFOS,0,,3e-05,µg/l,Fair,2020
EST00005,2020-04-14,12:00,0.3,PFOS,0,,3e-05,µg/l,Fair,2020
EST00005,2020-08-06,12:00,0.3,PFOS,0,,3e-05,µg/l,Fair,2020
EST00005,2020-10-06,12:00,0.3,PFOS,0,,3e-05,µg/l,Fair,2020
FRA00029,2016-05-02,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00029,2016-06-27,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00029,2016-08-23,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00029,2016-10-17,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00029,2017-01-04,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-02-06,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-02-24,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-04-03,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-04-24,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-05-31,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-06-16,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-07-26,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-08-11,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-09-18,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-10-06,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00029,2017-11-16,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2016-04-25,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00030,2016-06-20,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00030,2016-08-16,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00030,2016-10-10,00:00,0.0,PFOS,0,<,0.001,µg/l,Fair,2016
FRA00030,2017-01-06,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-01-30,00:00,0.0,PFOS,0,,0.0007,µg/l,Fair,2017
FRA00030,2017-02-27,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-03-27,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-04-25,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-05-22,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-06-19,00:00,0.0,PFOS,0,,0.0007,µg/l,Fair,2017
FRA00030,2017-07-19,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
FRA00030,2017-08-16,00:00,0.0,PFOS,0,<,0.0006,µg/l,Fair,2017
